SteamAppid,Description,Type,Name,Publishers,Developers,isFree,InterfaceLanguages,FullAudioLanguages,SubtitlesLanguages,Windows,Mac,Linux,Date,ComingSoon,Currency,DiscountPercent,InitialFormatted,FinalFormatted
2810,"X3: Reunion continúa la épica saga espacial, mezclando comercio en el espacio profundo e intensos combates en tiempo real. Explora un vasto universo, establece tu imperio y da forma a la nueva frontera. Con gráficos mejorados e intrincadas economías, es un viaje de estrategia, simulación e intriga interestelar.",game,X3: Reunion,Egosoft,Egosoft,false,"Inglés, Francés, Alemán, Español de España, Italiano, Ruso, Chino simplificado, Chino tradicional, Checo, Polaco","Inglés, Francés, Alemán, Español de España, Ruso","Inglés, Francés, Alemán, Español de España, Italiano, Ruso, Chino simplificado, Chino tradicional, Checo, Polaco",true,true,true,21 JUL 2006,false,ARS,0,ARS 765.00,"ARS$ 765,00"
2900,"688(I) Hunter/Killer, el simulador de submarinos más realista desarrollado jamás para PC. Domina el sistema de sonar y de armamento, aprende a desenvolverte en misiones reales y equipa tu nave con lo último en tecnología armamentística.",game,688(I) Hunter/Killer,Strategy First,Sonalysts,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,26 OCT 2006,false,ARS,80,ARS 412.49,"ARS$ 82,49"
2870,"In the distant future, the X universe faces a period of profound and irrevocable change. While the universe stumbles towards an uncertain future, countless adventures await as new enemies rise in search of power.",game,X Rebirth,Egosoft,Egosoft,false,"Inglés, Alemán, Italiano, Ruso, Chino simplificado, Chino tradicional, Francés, Coreano","Inglés, Alemán, Francés","Inglés, Alemán, Italiano, Ruso, Chino simplificado, Chino tradicional, Francés, Coreano",true,true,true,15 NOV 2013,false,ARS,0,ARS 2100.00,"ARS$ 2.100,00"
2820,"Es el año 2938. El muy esperado encuentro entre Universo X y la Tierra mantiene sentimientos tanto de alegría como de tristeza en la gente. ¡A pesar del floreciente comercio, el choque entre las diversas razas, culturas y formas de vidas crea nuevas tensiones, desconfianza y abiertos conflictos que deben ser superados!",game,X3: Terran Conflict,Egosoft,Egosoft,false,"Inglés, Francés, Alemán, Italiano, Ruso, Polaco, Chino simplificado, Chino tradicional, Checo, Español de España, Japonés","Inglés, Francés, Alemán, Ruso","Inglés, Francés, Alemán, Italiano, Ruso, Polaco, Chino simplificado, Chino tradicional, Checo, Español de España, Japonés",true,true,true,16 OCT 2008,false,ARS,0,ARS 1100.00,"ARS$ 1.100,00"
2990,"CONDUCIR DE FORMA TAN TEMERARIA NO ES UN ACCIDENTE Pero quizá quieras causar alguno. En estas carreras a gran velocidad, cuanto más daños causes, mejor. Los últimos coches con turbo y los competidores más locos te están esperando para probar tus habilidades destructivas. Los conductores responsables no tienen que apuntarse.",game,FlatOut 2™,Strategy First,Bugbear Entertainment,false,"Inglés, Francés, Alemán, Italiano, Español de España, Holandés",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España, Holandés",true,false,false,21 DIC 2006,false,ARS,99,ARS 162.49,"ARS$ 0,00"
2920,"Ponte al mando de los submarinos modernos más letales del mundo: tres completamente distintos para dos campañas únicas y desafiantes. Emplea tecnología de sensores y armamento puntera para localizar, rastrear y destruir al enemigo... podrás lanzar incluso misiles Tomahawk a objetivos en tierra.",game,Sub Command,Strategy First,Sonalysts,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,26 OCT 2006,false,ARS,80,ARS 412.49,"ARS$ 82,49"
3050,"Xpand Rally Xtreme recrea el ambiente y las condiciones auténticas de las carreras de rally. Circuitos peligrosos que requieren gran pericia técnica, basados en los más complejos del mundo, repletos de baches, saltos, surcos y curvas muy cerradas.",game,Xpand Rally Xtreme,Techland,Techland,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,8 OCT 2008,false,ARS,0,ARS 400.00,"ARS$ 400,00"
3020,"Call of Juarez es un juego FPS sobre una épica aventura del oeste. El jugador asume alternativamente los papeles de dos personajes muy distintos y antagónicos: un escurridizo fugitivo llamado Billy y su cazador, el reverendo Ray.",game,Call of Juarez,Techland Publishing,Techland,false,"Inglés, Francés, Alemán, Español de España, Ruso",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España, Ruso",true,false,false,8 NOV 2007,false,ARS,80,ARS 1263.00,"ARS$ 252,60"
3010,"Xpand Rally is a breathtaking game that gives you the true to life experience of driving powerful rally cars amidst photorealistic sceneries. Realistic weather effects, rolling hills, and animated scenery all add to game's visual perfection.",game,Xpand Rally,Techland,Techland,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,24 AGO 2006,false,ARS,0,ARS 400.00,"ARS$ 400,00"
3130,"Men of War: Red Tide es la secuela del aclamado juego de estrategia en tiempo real Men of War. Red Tide introduce una campaña, impulsada por la historia, basada en los escritos del Soviético escribano Alexander Zorich, también incluye docenas de nuevas y mejoradas unidades y armas.",game,Men of War: Red Tide,Fulqrum Publishing,Fulqrum Publishing,false,"Inglés, Ruso, Alemán, Francés","Inglés, Ruso","Inglés, Ruso, Alemán, Francés",true,false,false,1 NOV 2009,false,ARS,0,ARS 400.00,"ARS$ 400,00"
3230,"Tres mil años en el futuro, la humanidad se ha labrado un sangriento camino hacia la dominación del universo conocido. Autoproclamada como una raza divina más allá del encasillamiento como un linaje más, ellos ven a las razas alienígenas como seres inferiores.",game,Genesis Rising,THQ Nordic,Metamorf,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,6 AGO 2007,false,ARS,0,ARS 82.00,"ARS$ 82,00"
3170,King's Bounty: Armored Princess es la secuela del aclamado título King's Bounty: The Legend.,game,King's Bounty: Armored Princess,Fulqrum Publishing,Katauri Interactive,false,"Inglés, Ruso, Francés, Alemán, Español de España, Italiano, Japonés, Chino tradicional",No hay soporte para este tipo de idioma,"Inglés, Ruso, Francés, Alemán, Español de España, Italiano, Japonés, Chino tradicional",true,true,false,19 NOV 2009,false,ARS,0,ARS 765.00,"ARS$ 765,00"
3330,"Deep in the jungle lie hidden temples bursting with traps and trickery, and it's up to you to uncover their treasures. Fire magical balls from your stone frog idol to make matches of three or more and clear the deadly chain before it reaches the golden skull.",game,Zuma Deluxe,"PopCap Games, Inc., Electronic Arts","PopCap Games, Inc.",false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,true,false,30 AGO 2006,false,ARS,0,ARS 67.99,"ARS$ 67,99"
3310,"Drag the rows of fuzzy Chuzzles up and down, left and right, to match colors, and they'll pop and return to their test-tube home. Choose from four play modes and two difficulty levels.",game,Chuzzle Deluxe,"PopCap Games, Inc., Electronic Arts","PopCap Games, Inc.",false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,true,false,30 AGO 2006,false,ARS,0,ARS 67.99,"ARS$ 67,99"
3360,"Here's your chance to strike it rich! Grab as much loot as you can before your pile of coins reaches the top of the window. If you move fast enough to fill the money meter, you'll score a moneybag. Collect enough bags, and you'll join the ranks of the rich and famous.",game,Big Money! Deluxe,"PopCap Games, Inc.","PopCap Games, Inc.",false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,30 AGO 2006,false,ARS,0,ARS 67.99,"ARS$ 67,99"
3320,"The craziest aquarium game ever! Tend to your fish, keep them happy and they'll reward you with coins and jewels. Buy tank upgrades or egg parts which hatch different in-tank pets. These pets can help you feed your fish, collect coins, or even protect against the aliens that will invade your tank.",game,Insaniquarium Deluxe,"PopCap Games, Inc., Electronic Arts","PopCap Games, Inc.",false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,30 AGO 2006,false,ARS,0,ARS 67.99,"ARS$ 67,99"
3270,"¡La muy aclamada y galardonada saga FPS ha vuelto! ¡Cargado con toneladas de frenética acción y adrenalina en sus misiones para un solo jugador y multijugador, Painkiller Overdose nos ofrece 6 innovadoras armas demoníacas, una física alucinante, mapas de iluminación en los jugadores, más de 40 monstruos dementes traídos del Infierno y...",game,Painkiller Overdose,Prime Matter,Mindware Studios,false,"Inglés, Alemán",No hay soporte para este tipo de idioma,"Inglés, Alemán",true,false,false,30 OCT 2007,false,ARS,0,ARS 67.99,"ARS$ 67,99"
7010,"Experimenta la tensión dramática de hallarte en el frente de una guerra a través de los ojos de una nueva raza de supersoldados en este crudo y épico juego de acción en primera persona.Un supersoldado mejorado tiene que detener a un régimen de renegados que pretende acabar con el mundo civilizado.Hong Kong, año 2065.",game,Project: Snowblind,Square Enix,Crystal Dynamics,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,29 MAR 2007,false,ARS,0,ARS 78.99,"ARS$ 78,99"
6920,"Aproximadamente 20 años después de los hechos acontecidos en Deus Ex, el mundo apenas ha empezado a recuperarse de una depresión catastrófica. En el caótico periodo de recuperación, varias religiones y facciones políticas han visto una oportunidad para remodelar un gobierno mundial que los beneficie, sabiendo que los movimientos...",game,Deus Ex: Invisible War,Eidos Interactive Corp.,Ion Storm,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,29 MAR 2007,false,ARS,0,ARS 419.00,"ARS$ 419,00"
6910,"The year is 2052 and the world is a dangerous and chaotic place. Terrorists operate openly - killing thousands; drugs, disease and pollution kill even more. The world's economies are close to collapse and the gap between the insanely wealthy and the desperately poor grows ever wider.",game,Deus Ex: Game of the Year Edition,Eidos Interactive Corp.,Ion Storm,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,29 MAR 2007,false,ARS,0,ARS 419.00,"ARS$ 419,00"
7200,TrackMania es el juego de carreras de coches más entretenido de la historia. Millones de personas lo juegan en los modos individual o multijugador. TrackMania United Forever es la edición definitiva de TrackMania gracias a las numerosas innovaciones y extras que ofrece.,game,Trackmania United Forever,Ubisoft,Nadeo,false,"Inglés, Francés, Alemán, Italiano, Español de España, Portugués de Portugal, Japonés, Chino tradicional, Coreano, #lang_slovakian, Holandés, Ruso, Húngaro, Checo, Polaco",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España, Portugués de Portugal, Japonés, Chino tradicional, Coreano, #lang_slovakian, Holandés, Ruso, Húngaro, Checo, Polaco",true,false,false,16 ABR 2008,false,ARS,0,ARS 2999.00,"ARS$ 2.999,00"
6980,"Eres Garrett, el maestro ladrón. Pocas veces visto y nunca atrapado, Garret está mejor que nunca. Es capaz de despistar a cualquier guardia, de abrir cualquier cerradura y de entrar en las residencias con los sistemas de seguridad más ingeniosos.",game,Thief: Deadly Shadows,Eidos Interactive Corp.,Ion Storm,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,29 MAR 2007,false,ARS,0,ARS 539.00,"ARS$ 539,00"
7110,Step into the role of an aspiring martial-arts master and follow the path of the open palm or the closed fist.,game,Jade Empire™: Special Edition,"BioWare, Electronic Arts",BioWare,false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,27 FEB 2007,false,ARS,0,ARS 699.00,"ARS$ 699,00"
7000,"Sigue a Lara Croft en una aventura en la que recorre el mundo viajando a lugares exóticos en busca de uno de los artefactos más importantes de la historia, algo que resucitará a ciertos personajes indeseables del misterioso pasado de Lara.",game,Tomb Raider: Legend,Crystal Dynamics,Crystal Dynamics,false,"Inglés, Francés, Italiano, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Italiano, Alemán, Español de España",true,false,false,29 MAR 2007,false,ARS,0,ARS 419.00,"ARS$ 419,00"
7020,"Nu Earth: a poisoned planet where endless war rages between the Norts and the Southers. A futile struggle on a hostile planet with no end in sight. But there are tales of a lone warrior. A man who knows no allegiance, the Rogue Trooper!",game,Rogue Trooper,Rebellion,Rebellion,false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,29 MAR 2007,false,ARS,0,ARS 129.99,"ARS$ 129,99"
7210,"Nueva York, año 2000......Sin saber cómo o por qué, Brian, un estudiante a punto de graduarse en la Universidad, es atacado por gángsters de la Mafia.Durante su desesperada huida, en compañía de una misteriosa bailarina de striptease, acaba conociendo a un grupo de personajes poco usuales.",game,"Runaway, A Road Adventure",Focus Entertainment,Pendulo Studios,false,"Inglés, Francés<strong>*</strong>",Inglés,"Inglés, Francés<strong>*</strong>",true,false,false,14 MAR 2007,false,ARS,0,ARS 269.90,"ARS$ 269,90"
7220,"Viaja a los cuatro rincones del mundo con Brian y Gina en una loca historia llena de sorpresas. Piratas, espías, surfistas, soldados e incluso alienígenas; todos están en el ajo - ¡Y su combinación crea una experiencia maravillosa para saborear y recordar para siempre!",game,"Runaway, The Dream of The Turtle",Focus Entertainment,Pendulo Studios,false,"Inglés, Francés",No hay soporte para este tipo de idioma,"Inglés, Francés",true,false,false,14 MAR 2007,false,ARS,0,ARS 269.90,"ARS$ 269,90"
7340,"Atrapado en un libro mágico de puzles, el aventurero Titus necesita tu ayuda para librarse del hechizo. Para llevar a cabo esta tarea, deberás resolver los peliagudos puzles de Azada™. Descifra las series de puzles y completa las páginas perdidas del libro encantado para liberar a Titus de su prisión.",game,Azada,Big Fish Games,Big Fish Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,21 ABR 2010,false,ARS,0,ARS 129.99,"ARS$ 129,99"
